Order ID,Order Date,Origin Port,Carrier,TPT,Service Level,Ship ahead day count,Ship Late Day count,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight,Plant ID,Daily Capacity ,Truck Count
1447149300.7,2013-03-13,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,650,974.2291966557008,PLANT03,1013,33
1447389085.7,2013-03-13,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,342,393.989176588608,PLANT03,1013,14
1447389084.7,2013-03-14,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,699,1010.65,PLANT03,1013,34
1447389091.7,2013-03-15,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,658,662.5068230845329,PLANT03,1013,23
1447283725.7,2013-03-15,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,700,781.2063631080837,PLANT03,1013,27
1447389090.7,2013-03-16,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,607,796.31,PLANT03,1013,27
1447421012.7,2013-03-16,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,615,655.79,PLANT03,1013,22
1447357415.7,2013-03-17,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,554,813.9406070487059,PLANT03,1013,28
1447375137.7,2013-03-17,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,324,419.08,PLANT03,1013,14
1447390305.7,2013-03-18,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,228,314.2672390458167,PLANT03,1013,11
1447413935.7,2013-03-19,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,260,310.59996131993245,PLANT03,1013,11
1447395058.7,2013-03-19,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,410,588.0242115279833,PLANT03,1013,20
1447313858.7,2013-03-20,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,382,500.14,PLANT03,1013,17
1447227098.7,2013-03-20,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,588,880.72,PLANT03,1013,30
1447400483.7,2013-03-21,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,445,623.98,PLANT03,1013,21
1447313869.7,2013-03-21,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,608,761.22,PLANT03,1013,26
1447227097.7,2013-03-22,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,601,709.91,PLANT03,1013,24
1447149281.7,2013-03-23,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,670,979.89,PLANT03,1013,33
1447224450.7,2013-03-23,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,542,729.23,PLANT03,1013,25
1447396912.7,2013-03-24,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,381,433.4424046625794,PLANT03,1013,15
1447375138.7,2013-03-25,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,526,683.6164565446721,PLANT03,1013,23
1447357416.7,2013-03-25,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,659,672.95,PLANT03,1013,23
1447228697.7,2013-03-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,292,430.5166816918578,PLANT03,1013,15
1447390304.7,2013-03-27,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,311,314.88224753966887,PLANT03,1013,11
1447389087.7,2013-03-27,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,406,576.15,PLANT03,1013,20
1447395107.7,2013-03-28,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,365,462.8081518905115,PLANT03,1013,16
1447336059.7,2013-03-28,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,293,422.16,PLANT03,1013,15
1447146640.7,2013-03-29,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,429,566.8328974144194,PLANT03,1013,19
1447172251.7,2013-03-30,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,655,686.08,PLANT03,1013,23
1447400482.7,2013-03-31,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,207,213.8856074498235,PLANT03,1013,8
1447275638.7,2013-03-31,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,408,531.8,PLANT03,1013,18
1447146724.7,2013-04-01,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,629,836.2697814865871,PLANT03,1013,28
1447196646.7,2013-04-01,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,244,363.09,PLANT03,1013,13
1447258756.7,2013-04-02,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,380,532.01,PLANT03,1013,18
1447421013.7,2013-04-03,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,618,679.9708701541874,PLANT03,1013,23
1447231066.7,2013-04-04,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,438,570.07,PLANT03,1013,20
1447221630.7,2013-04-05,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,294,408.058995322674,PLANT03,1013,14
1447401805.7,2013-04-06,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,430,523.6096339277831,PLANT03,1013,18
1447367913.7,2013-04-06,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,472,673.2,PLANT03,1013,23
1447238185.7,2013-04-07,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,693,826.6095658058699,PLANT03,1013,28
1447258758.7,2013-04-08,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,257,286.4735023493409,PLANT03,1013,10
1447266858.7,2013-04-08,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,557,819.4537919396341,PLANT03,1013,28
1447172254.7,2013-04-09,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,684,865.22,PLANT03,1013,29
1447336097.7,2013-04-10,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,495,523.3218008565588,PLANT03,1013,18
1447310441.7,2013-04-11,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,559,616.93,PLANT03,1013,21
1447234870.7,2013-04-12,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,549,554.63,PLANT03,1013,19
1447313943.7,2013-04-13,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,248,291.858389136011,PLANT03,1013,10
1447401806.7,2013-04-13,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,235,259.73,PLANT03,1013,9
1447357418.7,2013-04-14,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,537,629.0,PLANT03,1013,21
1447313942.7,2013-04-15,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,575,598.7868402402296,PLANT03,1013,20
1447145159.7,2013-04-16,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,210,269.16,PLANT03,1013,9
1447213220.7,2013-04-17,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,391,504.53,PLANT03,1013,17
1447156492.7,2013-04-18,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,607,796.3835403580463,PLANT03,1013,27
1447275605.7,2013-04-18,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,645,927.3183141017914,PLANT03,1013,31
1447357417.7,2013-04-19,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,678,812.14,PLANT03,1013,28
1447400484.7,2013-04-20,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,383,452.6695462784888,PLANT03,1013,16
1447193129.7,2013-04-21,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,375,477.61,PLANT03,1013,16
1447336096.7,2013-04-22,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,598,657.5745403680859,PLANT03,1013,22
1447227190.7,2013-04-23,PORT04,V444_0,2,DTP,0,0,V5555_33,1688610,PLANT03,PORT09,366,468.95,PLANT03,1013,16
1447227502.7,2013-04-24,PORT04,V444_0,2,DTP,0,0,V5555_33,1688610,PLANT03,PORT09,347,349.75,PLANT03,1013,12
1447229518.7,2013-04-24,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,532,729.2766261883872,PLANT03,1013,25
1447187886.7,2013-04-25,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,237,336.3303048981934,PLANT03,1013,12
1447258885.7,2013-04-25,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,426,596.3399156007873,PLANT03,1013,20
1447202849.7,2013-04-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,395,477.19,PLANT03,1013,16
1447396993.7,2013-04-27,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,596,861.19,PLANT03,1013,29
1447308361.7,2013-04-27,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,589,756.2,PLANT03,1013,26
1447319055.7,2013-04-28,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,469,620.1927607912639,PLANT03,1013,21
1447394306.7,2013-04-28,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,238,348.95,PLANT03,1013,12
1447372976.7,2013-04-29,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,685,730.09,PLANT03,1013,25
1447182260.7,2013-04-30,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,421,600.8218960839392,PLANT03,1013,21
1447147916.7,2013-05-01,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,425,616.93,PLANT03,1013,21
1447391114.7,2013-05-01,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,621,922.16,PLANT03,1013,31
1447197255.7,2013-05-02,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,205,243.39,PLANT03,1013,9
1447194636.7,2013-05-03,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,455,474.8,PLANT03,1013,16
1447221840.7,2013-05-04,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,548,766.0838300773196,PLANT03,1013,26
1447243915.7,2013-05-05,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,326,361.9421949400105,PLANT03,1013,13
1447304369.7,2013-05-06,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,283,318.3281568127426,PLANT03,1013,11
1447364448.7,2013-05-06,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,212,278.09,PLANT03,1013,10
1447288321.7,2013-05-07,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,475,564.4259433499584,PLANT03,1013,19
1447232391.7,2013-05-08,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,680,868.4747412757173,PLANT03,1013,29
1447279014.7,2013-05-08,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,607,754.54,PLANT03,1013,26
1447302864.7,2013-05-09,PORT04,V444_0,2,DTP,0,0,V5555_33,1688294,PLANT03,PORT09,478,547.6591583250167,PLANT03,1013,19
1447299179.7,2013-05-10,PORT04,V444_0,2,DTP,0,0,V5555_33,1688294,PLANT03,PORT09,310,450.8073555413032,PLANT03,1013,16
1447351797.7,2013-05-10,PORT04,V444_0,2,DTP,0,0,V5555_33,1688294,PLANT03,PORT09,696,964.84,PLANT03,1013,33
1447300853.7,2013-05-11,PORT04,V444_0,2,DTP,0,0,V5555_33,1688294,PLANT03,PORT09,201,277.42,PLANT03,1013,10
1447304367.7,2013-05-12,PORT04,V444_0,2,DTP,0,0,V5555_33,1688294,PLANT03,PORT09,558,818.9130121966916,PLANT03,1013,28
1447366019.7,2013-05-12,PORT04,V444_0,2,DTP,0,0,V5555_33,1688294,PLANT03,PORT09,437,617.8203419218793,PLANT03,1013,21
1447321877.7,2013-05-13,PORT04,V444_0,2,DTP,0,0,V5555_33,1690617,PLANT03,PORT09,293,322.951686566016,PLANT03,1013,11
1447384425.7,2013-05-14,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,666,870.84,PLANT03,1013,30
1447404680.7,2013-05-14,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,401,556.0973247439099,PLANT03,1013,19
1447300851.7,2013-05-15,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,379,431.77,PLANT03,1013,15
1447347896.7,2013-05-15,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,336,476.9823063566902,PLANT03,1013,16
1447145766.7,2013-05-16,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,530,648.9952735014834,PLANT03,1013,22
1447351800.7,2013-05-17,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,339,461.8194096206731,PLANT03,1013,16
1447322795.7,2013-05-18,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,591,674.0502011743157,PLANT03,1013,23
1447391112.7,2013-05-19,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,306,428.6212037621119,PLANT03,1013,15
1447418044.7,2013-05-20,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,302,320.95,PLANT03,1013,11
1447280063.7,2013-05-21,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,420,599.86,PLANT03,1013,20
1447322714.7,2013-05-21,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,255,304.3836210418525,PLANT03,1013,11
1447299062.7,2013-05-22,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,692,978.09,PLANT03,1013,33
1447203023.7,2013-05-23,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,632,706.0784896036386,PLANT03,1013,24
1447202686.7,2013-05-24,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,348,515.3,PLANT03,1013,18
1447236401.7,2013-05-25,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,558,632.07,PLANT03,1013,22
1447207537.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,383,443.81,PLANT03,1013,15
1447299180.7,2013-05-27,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,492,709.67,PLANT03,1013,24
1447304365.7,2013-05-28,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,376,428.94,PLANT03,1013,15
1447155220.7,2013-05-28,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,507,678.9,PLANT03,1013,23
1447409173.7,2013-05-29,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,446,543.15,PLANT03,1013,19
1447351879.7,2013-05-29,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,451,527.6636552853774,PLANT03,1013,18
1447342389.7,2013-05-30,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,483,546.0432190857159,PLANT03,1013,19
1447312018.7,2013-05-31,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,296,434.4517080020694,PLANT03,1013,15
1447258883.7,2013-05-31,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,407,499.1475908419216,PLANT03,1013,17
1447340936.7,2013-06-01,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,336,376.32,PLANT03,1013,13
1447326107.7,2013-06-02,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,671,785.548177952242,PLANT03,1013,27
1447300854.7,2013-06-03,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,489,535.3066906728449,PLANT03,1013,18
1447211457.7,2013-06-04,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,689,1000.69,PLANT03,1013,34
1447222990.7,2013-06-04,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,559,720.52,PLANT03,1013,25
1447409161.7,2013-06-05,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,394,543.1384785956292,PLANT03,1013,19
1447320210.7,2013-06-06,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,362,400.45,PLANT03,1013,14
1447225275.7,2013-06-07,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,374,449.25,PLANT03,1013,15
1447258857.7,2013-06-07,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,539,743.1366680489684,PLANT03,1013,25
1447319051.7,2013-06-08,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,382,402.4479211038495,PLANT03,1013,14
1447308356.7,2013-06-08,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,265,289.46380059852646,PLANT03,1013,10
1447334706.7,2013-06-09,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,539,762.940801599341,PLANT03,1013,26
1447244613.7,2013-06-10,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,680,719.75,PLANT03,1013,24
1447292033.7,2013-06-10,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,449,479.78,PLANT03,1013,16
1447236402.7,2013-06-11,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,476,614.8979988079277,PLANT03,1013,21
1447346631.7,2013-06-12,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,312,319.0588734869465,PLANT03,1013,11
1447207542.7,2013-06-12,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,670,890.65,PLANT03,1013,30
1447318990.7,2013-06-13,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,426,546.69,PLANT03,1013,19
1447222992.7,2013-06-13,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,650,783.53,PLANT03,1013,27
1447147910.7,2013-06-14,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,696,724.7914457890374,PLANT03,1013,25
1447246442.7,2013-06-14,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,391,411.42,PLANT03,1013,14
1447206413.7,2013-06-15,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,236,250.01,PLANT03,1013,9
1447274826.7,2013-06-16,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,396,409.31,PLANT03,1013,14
1447334707.7,2013-06-17,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,559,568.07,PLANT03,1013,19
1447404682.7,2013-06-18,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,307,322.85117886231995,PLANT03,1013,11
1447351881.7,2013-06-18,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,578,794.22,PLANT03,1013,27
1447312024.7,2013-06-19,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,637,771.9,PLANT03,1013,26
1447372975.7,2013-06-20,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,422,587.0127123146531,PLANT03,1013,20
1447321876.7,2013-06-21,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,446,471.80139395420736,PLANT03,1013,16
1447329588.7,2013-06-21,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,584,717.7152663747362,PLANT03,1013,24
1447385488.7,2013-06-22,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,584,657.83,PLANT03,1013,22
1447221839.7,2013-06-23,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,625,882.36,PLANT03,1013,30
1447386863.7,2013-06-23,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,365,528.5,PLANT03,1013,18
1447184384.7,2013-06-24,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,374,383.68,PLANT03,1013,13
1447394305.7,2013-06-24,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,340,354.3970181188021,PLANT03,1013,12
1447326108.7,2013-06-25,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,628,892.0453350665127,PLANT03,1013,30
1447308358.7,2013-06-25,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,438,468.57,PLANT03,1013,16
1447292034.7,2013-06-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,482,670.342861105866,PLANT03,1013,23
1447391113.7,2013-06-27,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,362,365.03,PLANT03,1013,13
1447211459.7,2013-06-27,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,257,344.88,PLANT03,1013,12
1447225249.7,2013-06-28,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,502,621.3746441473241,PLANT03,1013,21
1447262386.7,2013-06-28,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,397,526.85,PLANT03,1013,18
1447273264.7,2013-06-29,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,472,691.03,PLANT03,1013,24
1447145767.7,2013-06-29,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,590,713.2117637660134,PLANT03,1013,24
1447229519.7,2013-06-30,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,262,384.94,PLANT03,1013,13
1447227191.7,2013-07-01,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,618,727.59,PLANT03,1013,25
1447184068.7,2013-07-02,PORT04,V444_0,2,DTP,0,0,V5555_33,1689550,PLANT03,PORT09,321,454.8,PLANT03,1013,16
1447191297.7,2013-07-02,PORT04,V444_0,2,DTP,0,0,V5555_33,1689550,PLANT03,PORT09,516,629.05,PLANT03,1013,21
1447385490.7,2013-07-03,PORT04,V444_0,2,DTP,0,0,V5555_33,1689550,PLANT03,PORT09,264,322.62,PLANT03,1013,11
1447221842.7,2013-07-03,PORT04,V444_0,2,DTP,0,0,V5555_33,1689550,PLANT03,PORT09,653,873.66,PLANT03,1013,30
1447246603.7,2013-07-04,PORT04,V444_0,2,DTP,0,0,V5555_33,1689550,PLANT03,PORT09,662,792.8308334077133,PLANT03,1013,27
1447366021.7,2013-07-04,PORT04,V444_0,2,DTP,0,0,V5555_33,1689550,PLANT03,PORT09,386,391.63,PLANT03,1013,14
1447355456.7,2013-07-05,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,628,697.11,PLANT03,1013,24
1447203021.7,2013-07-05,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,393,502.4584608585444,PLANT03,1013,17
1447185901.7,2013-07-06,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,470,641.9,PLANT03,1013,22
1447151664.7,2013-07-06,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,244,346.05281585540007,PLANT03,1013,12
1447258856.7,2013-07-07,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,570,678.1907778687261,PLANT03,1013,23
1447282074.7,2013-07-07,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,663,796.66,PLANT03,1013,27
1447250464.7,2013-07-08,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,569,761.7311312644498,PLANT03,1013,26
1447299065.7,2013-07-08,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,259,316.49,PLANT03,1013,11
1447312015.7,2013-07-09,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,652,654.63,PLANT03,1013,22
1447304363.7,2013-07-10,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,693,730.29,PLANT03,1013,25
1447191294.7,2013-07-11,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,487,592.6231328253872,PLANT03,1013,20
1447377052.7,2013-07-11,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,577,725.3165351760384,PLANT03,1013,25
1447284615.7,2013-07-12,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,205,238.33414761831165,PLANT03,1013,8
1447173874.7,2013-07-12,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,522,738.24,PLANT03,1013,25
1447385485.7,2013-07-13,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,587,682.1954945584989,PLANT03,1013,23
1447222830.7,2013-07-13,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,666,781.15,PLANT03,1013,27
1447187181.7,2013-07-14,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,490,721.955279949599,PLANT03,1013,25
1447185907.7,2013-07-14,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,567,742.5838692478144,PLANT03,1013,25
1447384424.7,2013-07-15,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,202,302.7599050473899,PLANT03,1013,11
1447232385.7,2013-07-15,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,469,630.3466831338832,PLANT03,1013,22
1447410492.7,2013-07-16,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,528,575.83,PLANT03,1013,20
1447206411.7,2013-07-17,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,268,309.17,PLANT03,1013,11
1447407391.7,2013-07-18,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,480,518.4541442343616,PLANT03,1013,18
